  77.5	1
  78.5	0
  79.5	1
  80.5	0
  81.5	1
  82.5	1
  83.5	2
  84.5	0
  85.5	0
  86.5	0
  87.5	2
  88.5	1
  89.5	1
  90.5	3.33333
  91.5	2
  92.5	1
  93.5	1
  94.5	1
  95.5	3
  96.5	3
  97.5	0
  98.5	0
  99.5	0
 100.5	3
 101.5	2
 102.5	0
 103.5	0
 104.5	3
 105.5	1
 106.5	1
 107.5	0
 108.5	0
 109.5	0
 110.5	0
 111.5	0
 112.5	0
 113.5	1
 114.5	1.33333
 115.5	2
 116.5	0
 117.5	1
 118.5	2
 119.5	0
 120.5	2
 121.5	2
 122.5	2
 123.5	2
 124.5	1
 125.5	0
 126.5	1
 127.5	0
 128.5	1
 129.5	1
 130.5	1
 131.5	0
 132.5	2
 133.5	1
 134.5	0
 135.5	3
 136.5	0
 137.5	0
 138.5	1
 139.5	0
 140.5	1
 141.5	0
 142.5	0
 143.5	2
 144.5	0
 145.5	1
 146.5	0
 147.5	1
 148.5	0
 149.5	1
 150.5	1
 151.5	2
 152.5	0
 153.5	2
 154.5	2
 155.5	1
 156.5	1
 157.5	2
 158.5	0
 159.5	0
 160.5	0
 161.5	1
 162.5	1
 163.5	1
 164.5	0
 165.5	3
 166.5	1
 167.5	1
 168.5	1
 169.5	0
 170.5	0
 171.5	3
 172.5	0
 173.5	0
 174.5	1
 175.5	4
 176.5	0
 177.5	2
 178.5	1
 179.5	1
 180.5	1
 181.5	1
 182.5	1
 183.5	0
 184.5	3
 185.5	1
 186.5	0
 187.5	1
 188.5	0
 189.5	1
 190.5	0
 191.5	0
 192.5	2
 193.5	1
 194.5	0
 195.5	0
 196.5	2
 197.5	0
 198.5	1
 199.5	2
 200.5	1
 201.5	0
 202.5	1
 203.5	2
 204.5	0
 205.5	1
 206.5	0
 207.5	1
 208.5	0
 209.5	1
 210.5	0
 211.5	1
 212.5	1
 213.5	0
 214.5	0
 215.5	0
 216.5	1
 217.5	2
 218.5	1
 219.5	2
 220.5	0
 221.5	0
 222.5	2
 223.5	2
 224.5	1
 225.5	2
 226.5	0
 227.5	1
 228.5	1
 229.5	5
 230.5	2
 231.5	1
 232.5	3
 233.5	2
 234.5	1
 235.5	0
 236.5	0
 237.5	0
 238.5	2
 239.5	1
 240.5	1
 241.5	1
 242.5	2
DB 1 MOTIF	MCRCCCW
-246.5	1
-245.5	1
-244.5	0
-243.5	0
-242.5	0
-241.5	1.5
-240.5	1
-239.5	1
-238.5	0
-237.5	0
-236.5	0
-235.5	0
-234.5	1
-233.5	0
-232.5	0
-231.5	0
-230.5	2
-229.5	0
-228.5	0
-227.5	0
-226.5	0
-225.5	0.5
-224.5	0
-223.5	0
-222.5	2
-221.5	0
-220.5	0
-219.5	2
-218.5	1
-217.5	0.5
-216.5	0
-215.5	0.5
-214.5	0
-213.5	1
-212.5	0
-211.5	0
-210.5	0
-209.5	0
-208.5	0
-207.5	0.7
-206.5	1
-205.5	0
-204.5	0
-203.5	0.333333
-202.5	0.5
-201.5	0
-200.5	0
-199.5	1.33333
-198.5	0
-197.5	0
-196.5	0
-195.5	0
-194.5	1
-193.5	0
-192.5	1
-191.5	2.5
-190.5	0
-189.5	0
-188.5	0
-187.5	0
-186.5	1
-185.5	0
-184.5	0
-183.5	1
-182.5	1
-181.5	1
-180.5	0.5
-179.5	1
-178.5	1
-177.5	0
-176.5	0
-175.5	1
-174.5	0
-173.5	1
-172.5	0.5
-171.5	2
-170.5	1
-169.5	1
-168.5	1
-167.5	0
-166.5	0
-165.5	1
-164.5	1
-163.5	0
-162.5	0
-161.5	2
-160.5	0
-159.5	0
-158.5	0.5
-157.5	2
-156.5	0
-155.5	0
-154.5	0
-153.5	2
-152.5	0.333333
-151.5	0
-150.5	2
-149.5	1
-148.5	0
-147.5	1
-146.5	2
-145.5	0
-144.5	0.5
-143.5	0
-142.5	1
-141.5	1
-140.5	1.11111
-139.5	1
-138.5	2
-137.5	0
-136.5	1
-135.5	1
-134.5	0
-133.5	1
-132.5	0
-131.5	1
-130.5	1
-129.5	1.5
-128.5	0.333333
-127.5	0.5
-126.5	1
-125.5	0
-124.5	0
-123.5	0
-122.5	2
-121.5	2.33333
-120.5	0
-119.5	0.611111
-118.5	2.5
-117.5	0
-116.5	1
-115.5	1.5
-114.5	1
-113.5	0
-112.5	1
-111.5	1
-110.5	0.25
-109.5	1
-108.5	0.333333
-107.5	3.5
-106.5	1.5
-105.5	2
-104.5	0
-103.5	1
-102.5	0
-101.5	0.642857
-100.5	0
 -99.5	0.5
 -98.5	0.111111
 -97.5	2
 -96.5	0
 -95.5	1
 -94.5	0.5
 -93.5	3.5
 -92.5	1
 -91.5	0.5
 -90.5	4
 -89.5	2
 -88.5	2
 -87.5	0
 -86.5	0
 -85.5	1
 -84.5	2
 -83.5	2
 -82.5	1
 -81.5	1.64286
 -80.5	0.5
 -79.5	0
 -78.5	1
 -77.5	1.11111
 -76.5	2
 -75.5	3
 -74.5	0
 -73.5	0
 -72.5	1
 -71.5	1
 -70.5	1.5
 -69.5	0
 -68.5	1.5
 -67.5	1
 -66.5	1
 -65.5	1
 -64.5	0
 -63.5	0
 -62.5	1.5
 -61.5	1
 -60.5	1
 -59.5	2
 -58.5	0
 -57.5	0
 -56.5	3.61111
 -55.5	1
 -54.5	1
 -53.5	4.33333
 -52.5	0.2
 -51.5	0.5
 -50.5	1.5
 -49.5	1
 -48.5	1
 -47.5	4
 -46.5	2
 -45.5	2.5
 -44.5	3.5
 -43.5	1.5
 -42.5	0
 -41.5	2
 -40.5	2.14286
 -39.5	2.2
 -38.5	0.5
 -37.5	0
 -36.5	2
 -35.5	5.11111
 -34.5	0
 -33.5	3
 -32.5	1
 -31.5	5
 -30.5	1
 -29.5	1
 -28.5	4
 -27.5	3.75
 -26.5	1.2
 -25.5	2
 -24.5	6
 -23.5	3.33333
 -22.5	2
 -21.5	4
 -20.5	4
 -19.5	5
 -18.5	3
 -17.5	2.5
 -16.5	2.5
 -15.5	5
 -14.5	3.11111
 -13.5	3.2
 -12.5	4
 -11.5	10
 -10.5	1.5
  -9.5	5
  -8.5	2.5
  -7.5	2.5
  -6.5	1.33333
  -5.5	9
  -4.5	3.5
  -3.5	3.5
  -2.5	4.25
  -1.5	2.5
  -0.5	4.14286
   0.5	3.5
   1.5	4
   2.5	2.5
   3.5	2
   4.5	9
   5.5	3
   6.5	5
   7.5	6.11111
   8.5	1.33333
   9.5	2.5
  10.5	6.5
  11.5	3.5
  12.5	2
  13.5	2.5
  14.5	0
  15.5	5.5
  16.5	5.25
  17.5	3
  18.5	4
  19.5	3.14286
  20.5	2.5
  21.5	5
  22.5	2.5
  23.5	5.5
  24.5	2
  25.5	4
  26.5	5.33333
  27.5	0.5
  28.5	3.61111
  29.5	4.5
  30.5	1
  31.5	5.5
  32.5	5.5
  33.5	1
  34.5	2
  35.5	4.25
  36.5	2
  37.5	3
  38.5	4
  39.5	0.47619
  40.5	3
  41.5	2.5
  42.5	1.33333
  43.5	1
  44.5	3
  45.5	3
  46.5	1
  47.5	4.5
  48.5	3
  49.5	2
  50.5	2.33333
  51.5	2
  52.5	0.5
  53.5	3
  54.5	1
  55.5	2.5
  56.5	0
  57.5	2.64286
  58.5	2
  59.5	1.75
  60.5	1
  61.5	2
  62.5	3.5
  63.5	1
  64.5	3
  65.5	1
  66.5	2.75
  67.5	1
  68.5	1
  69.5	0.5
  70.5	2
  71.5	2.66667
  72.5	0.5
  73.5	1
  74.5	1
  75.5	0
  76.5	1.5
  77.5	1
  78.5	0
  79.5	1
  80.5	1
  81.5	0
  82.5	0
  83.5	3
  84.5	1
  85.5	2
  86.5	0
  87.5	0
  88.5	0
  89.5	3.5
  90.5	1
  91.5	1
  92.5	0.333333
  93.5	0
  94.5	0.5
  95.5	2.33333
  96.5	0
  97.5	1
  98.5	0
  99.5	0
 100.5	1
 101.5	1
 102.5	0
 103.5	0
 104.5	2
 105.5	2
 106.5	3
 107.5	1
 108.5	0
 109.5	2
 110.5	1.5
 111.5	2
 112.5	0
 113.5	1
 114.5	1
 115.5	0
 116.5	0.5
 117.5	1
 118.5	1
 119.5	0.333333
 120.5	0
 121.5	2
 122.5	0
 123.5	0.5
 124.5	1
 125.5	0
 126.5	0.5
 127.5	0
 128.5	1.5
 129.5	1
 130.5	1
 131.5	1
 132.5	1
 133.5	0
 134.5	2
 135.5	1
 136.5	1.83333
 137.5	0
 138.5	0
 139.5	0
 140.5	0.333333
 141.5	0
 142.5	0
 143.5	1
 144.5	0.5
 145.5	0
 146.5	1.5
 147.5	0
 148.5	1
 149.5	0
 150.5	1
 151.5	0
 152.5	0
 153.5	0
 154.5	0
 155.5	0
 156.5	1
 157.5	1
 158.5	0
 159.5	1
 160.5	0
 161.5	0
 162.5	2
